codigo;ex;tipo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim;chave;versao;fonte
95082190;;0;"Brinquedos jogos artigos para divertimento ou para esporte suas partes e acessorios carrosseis balancos baloicos instalacoes de tiro ao alvo e outras diversoes de parques e feiras circos ambulantes e colecoes de animais ambulantes teatros ambulantes outra";16.46;25.98;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
95082210;;0;"Brinquedos jogos artigos para divertimento ou para esporte suas partes e acessorios carrosseis balancos baloicos instalacoes de tiro ao alvo e outras diversoes de parques e feiras circos ambulantes e colecoes de animais ambulantes teatros ambulantes carro";16.46;25.98;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
95082290;;0;"Brinquedos jogos artigos para divertimento ou para esporte suas partes e acessorios carrosseis balancos baloicos instalacoes de tiro ao alvo e outras diversoes de parques e feiras circos ambulantes e colecoes de animais ambulantes teatros ambulantes outro";16.46;18.46;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
95082300;;0;"Brinquedos jogos artigos para divertimento ou para esporte suas partes e acessorios carrosseis balancos baloicos instalacoes de tiro ao alvo e outras diversoes de parques e feiras circos ambulantes e colecoes de animais ambulantes teatros ambulantes carri";16.46;18.46;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
95082400;;0;"Brinquedos jogos artigos para divertimento ou para esporte suas partes e acessorios carrosseis balancos baloicos instalacoes de tiro ao alvo e outras diversoes de parques e feiras circos ambulantes e colecoes de animais ambulantes teatros ambulantes Simul";16.46;18.46;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
95082500;;0;"Brinquedos jogos artigos para divertimento ou para esporte suas partes e acessorios carrosseis balancos baloicos instalacoes de tiro ao alvo e outras diversoes de parques e feiras circos ambulantes e colecoes de animais ambulantes teatros ambulantes Percu";16.46;18.46;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
95082600;;0;"Brinquedos jogos artigos para divertimento ou para esporte suas partes e acessorios carrosseis balancos baloicos instalacoes de tiro ao alvo e outras diversoes de parques e feiras circos ambulantes e colecoes de animais ambulantes teatros ambulantes equip";16.46;18.46;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
95082900;;0;"Brinquedos jogos artigos para divertimento ou para esporte suas partes e acessorios carrosseis balancos baloicos instalacoes de tiro ao alvo e outras diversoes de parques e feiras circos ambulantes e colecoes de animais ambulantes teatros ambulantes outro";16.46;18.46;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
95083000;;0;"Brinquedos jogos artigos para divertimento ou para esporte suas partes e acessorios carrosseis balancos baloicos instalacoes de tiro ao alvo e outras diversoes de parques e feiras circos ambulantes e colecoes de animais ambulantes teatros ambulantes atrac";16.46;18.46;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
95084000;;0;"Brinquedos jogos artigos para divertimento ou para esporte suas partes e acessorios carrosseis balancos baloicos instalacoes de tiro ao alvo e outras diversoes de parques e feiras circos ambulantes e colecoes de animais ambulantes teatros ambulantes Teatr";16.46;18.46;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96011000;;0;"Marfim trabalhado e obras de marfim";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96019000;;0;"Outs.materias animais p/entalhar,trabalhados e obras";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96020010;;0;"Capsulas de gelatinas digeriveis";13.45;20.96;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96020020;;0;"Colmeias artificiais";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96020090;;0;"Outs.materias veget/miner.de entalhar,trabalh. obras,etc";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96031000;;0;"Vassouras e escovas,de materias vegetais em feixes";13.45;21.08;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96032100;;0;"Escovas de dentes,incl.as escovas p/dentaduras";13.45;21.08;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96032900;;0;"Escovas e pinceis de barba,escovas p/cabelos, cilios,etc";13.45;21.08;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96033000;;0;"Pinceis e escovas p/artistas,p/prods. cosmeticos,etc.";13.45;21.08;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96034010;;0;"Rolos p/pintura";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96034090;;0;"Escovas e pinceis p/pintar,caiar,envernizar,etc. bonecas";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96035000;;0;"Outs.escovas constit.partes de maqs.apars.ou veiculos";13.45;22.97;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96039000;;0;"Outs.vassouras,escovas,pinceis,espanadores,rodos,etc.";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96040000;;0;"Peneiras e crivos,manuais";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96050000;;0;"Sortidos de viagem,p/toucador,p/costura/ limpeza roupas";15.91;23.54;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96061000;;0;"Botoes de pressao e suas partes";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96062100;;0;"Botoes de plastico,n/recob.de materias texteis";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96062200;;0;"Botoes de metais comuns,n/recob.de materias texteis";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96062900;;0;"Outros botoes";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96063000;;0;"Formas e outs.partes de botoes e esbocos de botoes";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96071100;;0;"Fechos ecler c/grampos de metal comum";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96071900;;0;"Outros fechos ecler";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96072000;;0;"Partes de fechos ecler";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96081000;;0;"Canetas esferograficas";20.46;28.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96082000;;0;"Canetas e marcadores,c/ponta de feltro/pontas porosas";18.29;26.15;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96083000;;0;"Canetas-tinteiro e outras canetas";18.29;26.15;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96084000;;0;"Lapiseiras";18.29;26.15;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96085000;;0;"Sortidos de canetas com lapiseiras";18.29;26.15;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96086000;;0;"Cargas c/ponta,p/canetas esferograficas";18.29;26.15;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96089100;;0;"Penas (aparos) e suas pontas,p/canetas-tinteiro";18.29;26.15;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96089981;;0;"Pontas porosas,p/canetas e marcadores";18.29;26.15;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96089989;;0;"Outros partes p/canetas,lapiseiras,etc.";18.29;26.15;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96089990;;0;"Estiletes p/duplicadores,porta-lapis e artigos semelhs.";18.29;26.15;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96091000;;0;"Lapis";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96092000;;0;"Minas p/lapis/lapiseiras";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96099000;;0;"Pasteis,carvoes,gizes p/escrever/desenhar e de alfaiate";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96100000;;0;"Lousas e quadros p/escrever/desenhar,mesmo emoldurados";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96110000;;0;"Carimbos,datadores,numeradores,sinetes e artigos semelh";13.45;22.32;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96121000;;0;"Obras diversas Fitas impressoras para maquinas de escrever e fitas impressoras semelhantes tintadas ou preparadas de outra forma para imprimir montadas ou nao em carreteis ou cartuchos almofadas de carimbo impregnadas ou nao mesmo com caixa Fitas impresso";19.88;28.75;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96121000;01;0;" De poliester";21.66;30.53;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96122000;;0;"Almofadas de carimbo";19.12;27.99;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96131000;;0;"Isqueiros de bolso,a gas,n/recarregaveis";27.53;36.40;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96132000;;0;"Isqueiros de bolso,a gas,recarregaveis";23.62;32.49;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96138000;;0;"Outros isqueiros e acendedores";23.69;33.26;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96139000;;0;"Partes de isqueiros e outs.acendedores";23.62;33.14;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96140000;;0;"Cachimbos (incluidos os seus fornilhos) e piteiras para charutos e para cigarros, e suas partes.";21.49;30.36;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96151100;;0;"Pentes e travessas p/cabelo,de borracha endur/plastico";17.04;24.67;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96151900;;0;"Outs.pentes e travessas p/cabelo,de outs.materias";17.04;24.67;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96159000;;0;"Grampos p/cabelo,pincas e outs.artigos p/penteados";17.04;24.67;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96161000;;0;"Vaporizadores de toucador,armacoes e suas cabecas";19.12;27.99;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96162000;;0;"Borlas/esponjas p/pos/outs.cosmeticos/prods. de toucador";13.45;21.08;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96170010;;0;"Garrafa termica/outs.recip.isoterm.montados,isol.vacuo";17.83;26.70;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96170020;;0;"Partes de garrafas termicas e outs.recips. isotermicos";19.88;28.08;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96180000;;0;"Manequim,automato e cenas animadas p/vitrine/mostruario";18.61;27.48;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96190000;;0;"Absorventes e tampoes higienicos,cueiro e fralda p/bebe";13.45;20.72;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96190000;01;0;"Artigos de vestuario, de plastico";15.27;22.54;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96190000;02;0;"Outros artigos higienicos, de plastico";18.60;25.87;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
96200000;;0;"Monopes, bipes, tripes e artigos semelhantes.";17.83;26.03;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97012100;;0;"Objetos de arte de colecao e antiguidades Quadros pinturas e desenhos feitos inteiramente a mao exceto os desenhos da posicao 49 06 e os artigos manufaturados decorados a mao colagens e quadros decorativos semelhantes Quadros pinturas e desenhos";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97012200;;0;"Objetos de arte de colecao e antiguidades Quadros pinturas e desenhos feitos inteiramente a mao exceto os desenhos da posicao 49 06 e os artigos manufaturados decorados a mao colagens e quadros decorativos semelhantes Mosaicos";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97012200;01;0;" De flores botoes de flores ou de outras partes de plantas naturais ervas musgos e liquens";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97012900;;0;"Objetos de arte de colecao e antiguidades Quadros pinturas e desenhos feitos inteiramente a mao exceto os desenhos da posicao 49 06 e os artigos manufaturados decorados a mao colagens e quadros decorativos semelhantes outros";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97012900;01;0;" De flores botoes de flores ou de outras partes de plantas naturais ervas musgos e liquens";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97019100;;0;"Objetos de arte de colecao e antiguidades Quadros pinturas e desenhos feitos inteiramente a mao exceto os desenhos da posicao 49 06 e os artigos manufaturados decorados a mao colagens e quadros decorativos semelhantes Quadros pinturas e desenhos";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97019200;;0;"Objetos de arte de colecao e antiguidades Quadros pinturas e desenhos feitos inteiramente a mao exceto os desenhos da posicao 49 06 e os artigos manufaturados decorados a mao colagens e quadros decorativos semelhantes Mosaicos";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97019200;01;0;" De flores botoes de flores ou de outras partes de plantas naturais ervas musgos e liquens";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97019900;;0;"Objetos de arte de colecao e antiguidades Quadros pinturas e desenhos feitos inteiramente a mao exceto os desenhos da posicao 49 06 e os artigos manufaturados decorados a mao colagens e quadros decorativos semelhantes outros";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97019900;01;0;" De flores botoes de flores ou de outras partes de plantas naturais ervas musgos e liquens";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97021000;;0;"Objetos de arte de colecao e antiguidades Gravuras estampas e litografias originais com mais de 100 anos";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97029000;;0;"Objetos de arte de colecao e antiguidades Gravuras estampas e litografias originais outras";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97031000;;0;"Objetos de arte de colecao e antiguidades Producoes originais de arte estatuaria ou de escultura de quaisquer materias com mais de 100 anos";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97039000;;0;"Objetos de arte de colecao e antiguidades Producoes originais de arte estatuaria ou de escultura de quaisquer materias outras";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97040000;;0;"Selos postais, selos fiscais, marcas postais, envelopes de primeiro dia (f.d.c. – “first-day cover”), inteiros postais e semelhantes, obliterados, ou nao obliterados, exceto os artigos da posicao 49.07.";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97051000;;0;"Objetos de arte de colecao e antiguidades colecoes e pecas de colecao que apresentem um interesse arqueologico etnografico historico zoologico botanico mineralogico anatomico paleontologico ou numismatico colecoes e pecas de colecao que apresentem um inte";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97052100;;0;"Objetos de arte de colecao e antiguidades colecoes e pecas de colecao que apresentem um interesse arqueologico etnografico historico zoologico botanico mineralogico anatomico paleontologico ou numismatico especimes humanos e suas partes";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97052200;;0;"Objetos de arte de colecao e antiguidades colecoes e pecas de colecao que apresentem um interesse arqueologico etnografico historico zoologico botanico mineralogico anatomico paleontologico ou numismatico especies extintas ou ameacadas de extincao e suas ";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97052900;;0;"Objetos de arte de colecao e antiguidades colecoes e pecas de colecao que apresentem um interesse arqueologico etnografico historico zoologico botanico mineralogico anatomico paleontologico ou numismatico outras";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97053100;;0;"Objetos de arte de colecao e antiguidades colecoes e pecas de colecao que apresentem um interesse arqueologico etnografico historico zoologico botanico mineralogico anatomico paleontologico ou numismatico com mais de 100 anos";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97053900;;0;"Objetos de arte de colecao e antiguidades colecoes e pecas de colecao que apresentem um interesse arqueologico etnografico historico zoologico botanico mineralogico anatomico paleontologico ou numismatico outras";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97061000;;0;"Objetos de arte de colecao e antiguidades antiguidades com mais de 100 anos com mais de 250 anos";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
97069000;;0;"Objetos de arte de colecao e antiguidades antiguidades com mais de 100 anos outras";13.45;17.16;17.00;0.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101011000;;1;"Servicos de construcao de edificacoes residenciais de um e dois pavimentos";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101012000;;1;"Servicos de construcao de edificacoes residenciais com mais de dois pavimentos";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101021000;;1;"Servicos de construcao de edificacoes industriais";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101022000;;1;"Servicos de construcao de edificacoes comerciais";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101029000;;1;"Outros servicos de construcao de edificacoes nao residenciais";13.45;15.45;0.00;4.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101031000;;1;"Servicos de construcao de autoestradas (exceto autoestradas elevadas), ruas e estradas.";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101032000;;1;"Servicos de construcao de estradas ferreas";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101033000;;1;"Servicos de construcao de pistas de pouso e decolagem em aeroportos";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101034000;;1;"Servicos de construcao de infraestrutura aeroportuaria";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101040000;;1;"Servicos de construcao de pontes, autoestradas elevadas e tuneis";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101051100;;1;"Servicos de construcao de guias-corrente, espigoes, quebra-mares, canais de acesso, bacias de evolucao, balizamento e sinalizacao, derrocagens e dragagens.";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101051900;;1;"Outros servicos de construcao de infraestrutura de protecao e acesso aquaviario";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101052100;;1;"Servicos de construcao de ancoradouros, docas, cais, pontes, dolfins e pieres";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101052900;;1;"Outros servicos de construcao de infraestrutura de acostagem aquaviaria";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101053100;;1;"Servicos de construcao de armazens, inclusive os especiais, silos, patios e vias de circulacao";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101053900;;1;"Outros servicos de construcao de infraestrutura terrestre nos portos";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101061000;;1;"Servicos de construcao de barragens e adutoras";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101062100;;1;"Servicos de construcao de sistemas de irrigacao  ";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101062200;;1;"Servicos de construcao de sistemas de esgotos";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101062300;;1;"Servicos de construcao de sistemas de unidades para tratamento e purificacao de agua  ";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101069000;;1;"Outros servicos de construcao de sistemas hidricos";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101071100;;1;"Servicos de construcao de dutos de longo curso para o transporte de petroleo, seus derivados, e gas";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101071200;;1;"Servicos de construcao de dutos de longo curso para o transporte e escoamento de aguas e esgotos";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101071900;;1;"Servicos de construcao de outros dutos de longo curso";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101072100;;1;"Servicos de construcao de linhas de comunicacao de longo curso";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101072210;;1;"Servicos de construcao de linhas de transmissao de alta tensao em corrente continua";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101072220;;1;"Servicos de construcao de linhas de transmissao de alta tensao em corrente alternada";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101081000;;1;"Servicos de construcao de dutos locais";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101082110;;1;"Servicos de construcao de linhas locais de transmissao de baixa e media tensao";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101082120;;1;"Servicos de construcao de linhas locais de comunicacao";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101082900;;1;"Outros servicos de construcao relacionados";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101091000;;1;"Servicos de construcao de usinas de geracao de energia";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101092000;;1;"Servicos de construcao de subestacoes de forca";13.45;15.45;0.00;3.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101101000;;1;"Servicos de construcao de minas";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101102000;;1;"Servicos de construcao de unidades industriais relacionadas a mineracao";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101110000;;1;"Servicos de construcao de instalacoes para recreacao e atividades desportivas ao ar livre";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101120000;;1;"Outros servicos de construcao civil nao classificados nas posicoes anteriores";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101130000;;1;"Servicos de demolicao";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101140000;;1;"Servicos de preparacao de terrenos e construcao de canteiros de obras";13.45;15.45;0.00;3.19;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101150000;;1;"Servicos de escavacao e remocao de terra";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101161000;;1;"Servicos de perfuracao de pocos de agua";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101162000;;1;"Servicos de instalacao de sistemas septicos";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101170000;;1;"Servicos de montagem e edificacao de construcoes pre-fabricadas";13.45;15.45;0.00;3.38;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101181000;;1;"Servicos de estaqueamento";13.45;15.45;0.00;5.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
101182000;;1;"Servicos de fundacao";13.45;15.45;0.00;5.00;20/03/2024;30/04/2024;D8CAC2;24.1.C;IBPT/empresometro.com.br
